Network DDoS Simulation Results
Timestamp,2025-10-23_13-30-30
Simulation Duration,900s
Number of Servers,8
Processing Power,250 req/sec
Queue Size,400
Legitimate Clients,400
Malicious Clients,80
Legitimate Traffic Rate,2 req/sec
Malicious Traffic Rate,15 req/sec
Request Timeout,3s
Server Timeout,2s

Final Simulation Results
Total Generated Requests,1799520
Total Served Requests,1593651
Total Dropped - Queue Full,40
Total Dropped - Timeout,2620
Total Dropped - High Load,190969
Total Dropped - No Server,12240
Overall Success Rate,88.56%
Overall Drop Rate,11.44%

Probability Analysis
Bandwidth Exhaustion,60.00%
Resource Depletion,16.39%
Successful Attack,2.23%
Total Processing Capacity,2000 req/sec
Capacity Threshold,1600 req/sec

Per-Server Breakdown
Server ID,Total Requests Received,Total Requests Processed,Success Rate,Acceptance Rate,Processing Rate,Drops Queue Full,Drops Queue Full Rate,Drops Timeout,Drops Timeout Rate,Drops High Load,Drops High Load Rate,Total Drops,Total Drop Rate,Max CPU Utilization,Avg CPU Utilization,Max Queue Utilization,Avg Queue Utilization,Max Queue Length,Avg Queue Length,Min Health Score,Avg Health Score,Time Spent Offline,Offline Percentage
NetworkServer0,222770,198354,89.04%,100.00%,220.4 req/sec,5,0.00%,319,0.14%,24092,10.81%,24416,10.96%,100.0%,98.9%,87.2%,83.4%,349,333.7,0.000,0.098,1.8s,0.2%
NetworkServer1,223192,198789,89.07%,100.00%,220.9 req/sec,5,0.00%,311,0.14%,24087,10.79%,24403,10.93%,100.0%,98.9%,88.0%,83.9%,352,335.5,0.000,0.096,3.6s,0.4%
NetworkServer2,223858,199442,89.09%,100.00%,221.6 req/sec,6,0.00%,342,0.15%,24068,10.75%,24416,10.91%,100.0%,98.3%,87.2%,82.8%,349,331.2,0.000,0.104,3.7s,0.4%
NetworkServer3,224164,199903,89.18%,100.00%,222.1 req/sec,4,0.00%,339,0.15%,23918,10.67%,24261,10.82%,100.0%,99.4%,87.2%,83.5%,349,333.9,0.000,0.096,3.3s,0.4%
NetworkServer4,223715,199720,89.27%,100.00%,221.9 req/sec,5,0.00%,327,0.15%,23663,10.58%,23995,10.73%,100.0%,99.4%,87.2%,83.6%,349,334.2,0.000,0.095,3.5s,0.4%
NetworkServer5,222895,198781,89.18%,100.00%,220.9 req/sec,5,0.00%,317,0.14%,23792,10.67%,24114,10.82%,100.0%,98.3%,87.0%,83.0%,348,331.9,0.000,0.103,3.8s,0.4%
NetworkServer6,223280,199596,89.39%,100.00%,221.8 req/sec,5,0.00%,337,0.15%,23342,10.45%,23684,10.61%,100.0%,98.9%,88.2%,83.5%,353,334.1,0.000,0.098,3.2s,0.4%
NetworkServer7,223406,199066,89.11%,100.00%,221.2 req/sec,5,0.00%,328,0.15%,24007,10.75%,24340,10.89%,100.0%,99.4%,87.8%,82.9%,351,331.7,0.000,0.099,2.0s,0.2%

Total Simulation Time-Series Data
Timestamp,Total Generated,Total Served,Drops Queue Full,Drops Timeout,Drops High Load,Drops No Server,Success Rate,Drop Rate,Legit Sent,Legit Success,Legit No Response,Legit Success Rate,Legit Drop Rate,Botnet Sent,Botnet Success,Botnet No Response,Botnet Success Rate,Botnet Drop Rate,Bandwidth Exhaustion Prob,Resource Depletion Prob,Successful Attack Prob,Avg CPU Utilization,Avg Queue Utilization,Avg Health Score

NetworkServer0 Time-Series Data
Timestamp,CPU Utilization,Queue Utilization,Queue Length,Active Workers,Health Score,Requests Received,Requests Processed,Drops Queue Full,Drops Timeout,Drops High Load,Processing Rate,Drop Rate,Success Rate,Time Spent Offline,Offline Percentage
0,0.00%,0.00%,0,0,0.000,0,0,0,0,0,0.0 req/sec,0.00%,0.00%,0.0s,0.0%
5,100.00%,45.25%,181,25,0.329,944,711,2,0,25,142.2 req/sec,2.86%,75.32%,2.3s,46.9%
10,100.00%,13.75%,55,25,0.517,1608,1479,3,0,46,153.6 req/sec,3.05%,91.98%,3.1s,30.6%
15,0.00%,0.00%,0,0,1.000,2463,2375,4,0,84,179.2 req/sec,3.57%,96.43%,3.1s,20.4%
20,100.00%,85.00%,340,25,0.090,3919,3431,5,0,118,211.2 req/sec,3.14%,87.55%,1.8s,9.1%
25,100.00%,82.00%,328,25,0.108,5112,4564,5,0,190,226.6 req/sec,3.81%,89.28%,1.8s,7.3%
30,100.00%,86.00%,344,25,0.084,6357,5651,5,0,332,217.4 req/sec,5.30%,88.89%,1.8s,6.1%
35,100.00%,85.50%,342,25,0.087,7581,6755,5,0,454,220.8 req/sec,6.05%,89.10%,1.8s,5.2%
40,100.00%,84.75%,339,25,0.092,8806,7855,5,0,582,220.0 req/sec,6.67%,89.20%,1.8s,4.5%
45,100.00%,85.50%,342,25,0.087,10002,8946,5,0,684,218.2 req/sec,6.89%,89.44%,1.8s,4.0%
50,100.00%,83.50%,334,25,0.099,11221,10032,5,0,825,217.2 req/sec,7.40%,89.40%,1.8s,3.6%
55,100.00%,83.25%,333,25,0.101,12443,11122,5,0,958,218.0 req/sec,7.74%,89.38%,1.8s,3.3%
60,100.00%,85.25%,341,25,0.089,13650,12193,5,0,1086,214.2 req/sec,7.99%,89.33%,1.8s,3.0%
65,100.00%,84.00%,336,25,0.096,14821,13258,5,0,1197,213.0 req/sec,8.11%,89.45%,1.8s,2.8%
70,100.00%,85.00%,340,25,0.090,16025,14341,5,0,1314,216.6 req/sec,8.23%,89.49%,1.8s,2.6%
75,100.00%,84.00%,336,25,0.096,17233,15413,5,0,1454,214.4 req/sec,8.47%,89.44%,1.8s,2.4%
80,100.00%,84.50%,338,25,0.093,18457,16505,5,0,1584,218.4 req/sec,8.61%,89.42%,1.8s,2.3%
85,100.00%,82.50%,330,25,0.105,19690,17603,5,0,1727,219.6 req/sec,8.80%,89.40%,1.8s,2.1%
90,100.00%,83.25%,333,25,0.101,20922,18706,5,0,1853,220.6 req/sec,8.88%,89.41%,1.8s,2.0%
95,100.00%,86.75%,347,25,0.080,22198,19821,5,0,2000,223.0 req/sec,9.03%,89.29%,1.8s,1.9%
100,100.00%,86.50%,346,25,0.081,23440,20919,5,0,2145,219.6 req/sec,9.17%,89.24%,1.8s,1.8%
105,100.00%,86.50%,346,25,0.081,24707,22034,5,0,2297,223.0 req/sec,9.32%,89.18%,1.8s,1.7%
110,100.00%,86.25%,345,25,0.083,25958,23155,5,0,2428,224.2 req/sec,9.37%,89.20%,1.8s,1.7%
115,100.00%,87.25%,349,25,0.077,27227,24268,5,0,2580,222.6 req/sec,9.49%,89.13%,1.8s,1.6%
120,100.00%,86.50%,346,25,0.081,28484,25373,5,0,2735,221.0 req/sec,9.62%,89.08%,1.8s,1.5%
125,100.00%,87.00%,348,25,0.078,29720,26477,5,0,2865,220.8 req/sec,9.66%,89.09%,1.8s,1.5%
130,100.00%,86.75%,347,25,0.080,31023,27588,5,0,3058,222.2 req/sec,9.87%,88.93%,1.8s,1.4%
135,100.00%,86.25%,345,25,0.083,32262,28698,5,0,3189,222.0 req/sec,9.90%,88.95%,1.8s,1.3%
140,100.00%,86.25%,345,25,0.083,33516,29807,5,0,3334,221.8 req/sec,9.96%,88.93%,1.8s,1.3%
145,100.00%,86.25%,345,25,0.083,34757,30915,5,0,3467,221.6 req/sec,9.99%,88.95%,1.8s,1.3%
150,100.00%,86.50%,346,25,0.081,36007,32029,5,0,3602,222.8 req/sec,10.02%,88.95%,1.8s,1.2%
155,100.00%,86.25%,345,25,0.083,37256,33150,5,0,3731,224.2 req/sec,10.03%,88.98%,1.8s,1.2%
160,100.00%,86.50%,346,25,0.081,38514,34250,5,0,3888,220.0 req/sec,10.11%,88.93%,1.8s,1.1%
165,100.00%,86.50%,346,25,0.081,39786,35376,5,0,4034,225.2 req/sec,10.15%,88.92%,1.8s,1.1%
170,100.00%,86.25%,345,25,0.083,41058,36493,5,0,4190,223.4 req/sec,10.22%,88.88%,1.8s,1.1%
175,100.00%,86.50%,346,25,0.081,42321,37608,5,0,4337,223.0 req/sec,10.26%,88.86%,1.8s,1.0%
180,100.00%,86.75%,347,25,0.080,43591,38719,5,0,4495,222.2 req/sec,10.32%,88.82%,1.8s,1.0%
185,100.00%,86.25%,345,25,0.083,44866,39843,5,0,4648,224.8 req/sec,10.37%,88.80%,1.8s,1.0%
190,100.00%,86.50%,346,25,0.081,46113,40969,5,0,4768,225.2 req/sec,10.35%,88.84%,1.8s,1.0%
195,100.00%,85.75%,343,25,0.086,47386,42090,5,0,4923,224.2 req/sec,10.40%,88.82%,1.8s,0.9%
200,100.00%,87.25%,349,25,0.077,48625,43189,5,0,5057,219.8 req/sec,10.41%,88.82%,1.8s,0.9%
205,100.00%,86.50%,346,25,0.081,49867,44297,5,0,5194,221.6 req/sec,10.43%,88.83%,1.8s,0.9%
210,100.00%,86.25%,345,25,0.083,51133,45419,5,0,5339,224.4 req/sec,10.45%,88.83%,1.8s,0.9%
215,100.00%,86.00%,344,25,0.084,52380,46528,5,0,5478,221.8 req/sec,10.47%,88.83%,1.8s,0.8%
220,100.00%,86.75%,347,25,0.080,53607,47624,5,0,5606,219.2 req/sec,10.47%,88.84%,1.8s,0.8%
225,100.00%,86.00%,344,25,0.084,54895,48743,5,0,5778,223.8 req/sec,10.53%,88.79%,1.8s,0.8%
230,100.00%,86.75%,347,25,0.080,56125,49846,5,0,5902,220.6 req/sec,10.52%,88.81%,1.8s,0.8%
235,100.00%,86.50%,346,25,0.081,57379,50957,5,0,6046,222.2 req/sec,10.55%,88.81%,1.8s,0.8%
240,100.00%,86.00%,344,25,0.084,58631,52076,5,0,6181,223.8 req/sec,10.55%,88.82%,1.8s,0.8%
245,100.00%,87.00%,348,25,0.078,59877,53180,5,0,6319,220.8 req/sec,10.56%,88.82%,1.8s,0.7%
250,100.00%,86.25%,345,25,0.083,61113,54273,5,0,6465,218.6 req/sec,10.59%,88.81%,1.8s,0.7%
255,100.00%,86.25%,345,25,0.083,62342,55372,5,0,6595,219.8 req/sec,10.59%,88.82%,1.8s,0.7%
260,100.00%,86.50%,346,25,0.081,63610,56486,5,0,6748,222.8 req/sec,10.62%,88.80%,1.8s,0.7%
265,100.00%,86.00%,344,25,0.084,64836,57582,5,0,6880,219.2 req/sec,10.62%,88.81%,1.8s,0.7%
270,100.00%,86.50%,346,25,0.081,66068,58669,5,0,7023,217.4 req/sec,10.64%,88.80%,1.8s,0.7%
275,100.00%,86.75%,347,25,0.080,67322,59788,5,0,7157,223.8 req/sec,10.64%,88.81%,1.8s,0.7%
280,100.00%,86.50%,346,25,0.081,68582,60908,5,0,7298,224.0 req/sec,10.65%,88.81%,1.8s,0.6%
285,100.00%,86.25%,345,25,0.083,69833,62026,5,0,7432,223.6 req/sec,10.65%,88.82%,1.8s,0.6%
290,100.00%,86.50%,346,25,0.081,71085,63133,5,0,7576,221.4 req/sec,10.66%,88.81%,1.8s,0.6%
295,100.00%,86.75%,347,25,0.080,72363,64253,5,0,7733,224.0 req/sec,10.69%,88.79%,1.8s,0.6%
300,100.00%,86.25%,345,25,0.083,73607,65367,5,0,7865,222.8 req/sec,10.69%,88.81%,1.8s,0.6%
305,100.00%,86.50%,346,25,0.081,74850,66473,5,0,8001,221.2 req/sec,10.70%,88.81%,1.8s,0.6%
310,100.00%,86.50%,346,25,0.081,76112,67590,5,0,8146,223.4 req/sec,10.71%,88.80%,1.8s,0.6%
315,100.00%,86.00%,344,25,0.084,77374,68717,5,0,8283,225.4 req/sec,10.71%,88.81%,1.8s,0.6%
320,100.00%,86.25%,345,25,0.083,78630,69817,5,0,8438,220.0 req/sec,10.74%,88.79%,1.8s,0.6%
325,100.00%,86.75%,347,25,0.080,79903,70925,5,0,8601,221.6 req/sec,10.77%,88.76%,1.8s,0.6%
330,100.00%,86.25%,345,25,0.083,81164,72043,5,0,8746,223.6 req/sec,10.78%,88.76%,1.8s,0.6%
335,100.00%,86.75%,347,25,0.080,82439,73147,5,0,8915,220.8 req/sec,10.82%,88.73%,1.8s,0.5%
340,100.00%,86.25%,345,25,0.083,83704,74260,5,0,9069,222.6 req/sec,10.84%,88.72%,1.8s,0.5%
345,100.00%,86.50%,346,25,0.081,84930,75369,5,0,9185,221.8 req/sec,10.82%,88.74%,1.8s,0.5%
350,100.00%,86.50%,346,25,0.081,86183,76481,5,0,9326,222.4 req/sec,10.83%,88.74%,1.8s,0.5%
355,100.00%,86.75%,347,25,0.080,87433,77585,5,0,9471,220.8 req/sec,10.84%,88.74%,1.8s,0.5%
360,100.00%,86.25%,345,25,0.083,88652,78689,5,0,9588,220.8 req/sec,10.82%,88.76%,1.8s,0.5%
365,100.00%,86.25%,345,25,0.083,89934,79807,5,0,9752,223.6 req/sec,10.85%,88.74%,1.8s,0.5%
370,100.00%,86.00%,344,25,0.084,91208,80928,5,0,9906,224.2 req/sec,10.87%,88.73%,1.8s,0.5%
375,100.00%,86.75%,347,25,0.080,92446,82025,5,0,10044,219.4 req/sec,10.87%,88.73%,1.8s,0.5%
380,100.00%,86.50%,346,25,0.081,93685,83130,5,0,10179,221.0 req/sec,10.87%,88.73%,1.8s,0.5%
385,100.00%,86.50%,346,25,0.081,94940,84239,5,0,10325,221.8 req/sec,10.88%,88.73%,1.8s,0.5%
390,100.00%,86.75%,347,25,0.080,96207,85352,5,0,10478,222.6 req/sec,10.90%,88.72%,1.8s,0.5%
395,100.00%,86.00%,344,25,0.084,97456,86463,5,0,10619,222.2 req/sec,10.90%,88.72%,1.8s,0.5%
400,100.00%,86.25%,345,25,0.083,98719,87574,5,0,10770,222.2 req/sec,10.91%,88.71%,1.8s,0.5%
405,100.00%,86.25%,345,25,0.083,99999,88689,5,0,10935,223.0 req/sec,10.94%,88.69%,1.8s,0.4%
410,100.00%,86.00%,344,25,0.084,101262,89802,5,0,11086,222.6 req/sec,10.95%,88.68%,1.8s,0.4%
415,100.00%,86.75%,347,25,0.080,102501,90904,5,0,11220,220.4 req/sec,10.95%,88.69%,1.8s,0.4%
420,100.00%,86.75%,347,25,0.080,103739,92009,5,0,11353,221.0 req/sec,10.95%,88.69%,1.8s,0.4%
425,100.00%,86.25%,345,25,0.083,104987,93121,5,0,11491,222.4 req/sec,10.95%,88.70%,1.8s,0.4%
430,100.00%,86.75%,347,25,0.080,106257,94229,5,0,11651,221.6 req/sec,10.97%,88.68%,1.8s,0.4%
435,100.00%,86.50%,346,25,0.081,107494,95331,5,0,11787,220.4 req/sec,10.97%,88.68%,1.8s,0.4%
440,100.00%,86.50%,346,25,0.081,108720,96433,5,0,11911,220.4 req/sec,10.96%,88.70%,1.8s,0.4%
445,100.00%,86.25%,345,25,0.083,109979,97543,5,0,12061,222.0 req/sec,10.97%,88.69%,1.8s,0.4%
450,100.00%,86.75%,347,25,0.080,111217,98651,5,0,12189,221.6 req/sec,10.96%,88.70%,1.8s,0.4%
455,100.00%,86.75%,347,25,0.080,112450,99750,5,0,12323,219.8 req/sec,10.96%,88.71%,1.8s,0.4%
460,100.00%,86.50%,346,25,0.081,113693,100860,5,0,12457,222.0 req/sec,10.96%,88.71%,1.8s,0.4%
465,100.00%,86.75%,347,25,0.080,114953,101973,5,0,12603,222.6 req/sec,10.97%,88.71%,1.8s,0.4%
470,100.00%,86.25%,345,25,0.083,116171,103075,5,0,12721,220.4 req/sec,10.95%,88.73%,1.8s,0.4%
475,100.00%,87.00%,348,25,0.078,117398,104172,5,0,12848,219.4 req/sec,10.95%,88.73%,1.8s,0.4%
480,100.00%,86.50%,346,25,0.081,118650,105279,5,0,12995,221.4 req/sec,10.96%,88.73%,1.8s,0.4%
485,100.00%,86.75%,347,25,0.080,119881,106376,5,0,13128,219.4 req/sec,10.96%,88.73%,1.8s,0.4%
490,100.00%,86.25%,345,25,0.083,121107,107477,5,0,13255,220.2 req/sec,10.95%,88.75%,1.8s,0.4%
495,100.00%,86.75%,347,25,0.080,122354,108583,5,0,13394,221.2 req/sec,10.95%,88.74%,1.8s,0.4%
500,100.00%,86.75%,347,25,0.080,123623,109685,5,0,13561,220.4 req/sec,10.97%,88.73%,1.8s,0.4%
505,100.00%,86.00%,344,25,0.084,124859,110789,5,0,13696,220.8 req/sec,10.97%,88.73%,1.8s,0.4%
510,100.00%,86.25%,345,25,0.083,126088,111889,5,0,13824,220.0 req/sec,10.97%,88.74%,1.8s,0.4%
515,100.00%,86.50%,346,25,0.081,127326,112987,5,0,13963,219.6 req/sec,10.97%,88.74%,1.8s,0.4%
520,100.00%,86.75%,347,25,0.080,128597,114105,5,0,14115,223.6 req/sec,10.98%,88.73%,1.8s,0.3%
525,100.00%,86.25%,345,25,0.083,129843,115222,5,0,14246,223.4 req/sec,10.98%,88.74%,1.8s,0.3%
530,100.00%,86.25%,345,25,0.083,131106,116339,5,0,14392,223.4 req/sec,10.98%,88.74%,1.8s,0.3%
535,100.00%,86.25%,345,25,0.083,132360,117457,5,0,14528,223.6 req/sec,10.98%,88.74%,1.8s,0.3%
540,100.00%,86.50%,346,25,0.081,133615,118566,5,0,14673,221.8 req/sec,10.99%,88.74%,1.8s,0.3%
545,100.00%,85.50%,342,25,0.087,134859,119664,5,0,14823,219.6 req/sec,11.00%,88.73%,1.8s,0.3%
550,100.00%,84.00%,336,25,0.096,136083,120765,5,0,14952,220.2 req/sec,10.99%,88.74%,1.8s,0.3%
555,100.00%,84.25%,337,25,0.095,137324,121875,5,0,15082,222.0 req/sec,10.99%,88.75%,1.8s,0.3%
560,100.00%,84.25%,337,25,0.095,138501,122947,5,0,15187,214.4 req/sec,10.97%,88.77%,1.8s,0.3%
565,100.00%,85.50%,342,25,0.087,139715,124032,5,0,15311,217.0 req/sec,10.96%,88.78%,1.8s,0.3%
570,100.00%,83.50%,334,25,0.099,140898,125112,5,0,15422,216.0 req/sec,10.95%,88.80%,1.8s,0.3%
575,100.00%,81.75%,327,25,0.109,142126,126228,5,0,15541,223.2 req/sec,10.94%,88.81%,1.8s,0.3%
580,100.00%,81.00%,324,25,0.114,143369,127358,5,0,15657,226.0 req/sec,10.92%,88.83%,1.8s,0.3%
585,100.00%,83.75%,335,25,0.098,144658,128508,5,0,15785,230.0 req/sec,10.92%,88.84%,1.8s,0.3%
590,100.00%,82.25%,329,25,0.107,145922,129659,5,0,15904,230.2 req/sec,10.90%,88.86%,1.8s,0.3%
595,100.00%,76.25%,305,25,0.143,147216,130856,5,0,16025,239.4 req/sec,10.89%,88.89%,1.8s,0.3%
600,100.00%,84.00%,336,25,0.096,148547,132036,5,0,16145,236.0 req/sec,10.87%,88.88%,1.8s,0.3%
605,100.00%,83.25%,333,25,0.101,149731,133116,5,0,16252,216.0 req/sec,10.86%,88.90%,1.8s,0.3%
610,100.00%,83.50%,334,25,0.099,151047,134299,5,0,16384,236.6 req/sec,10.85%,88.91%,1.8s,0.3%
615,100.00%,83.75%,335,25,0.098,152306,135402,5,0,16539,220.6 req/sec,10.86%,88.90%,1.8s,0.3%
620,100.00%,84.50%,338,25,0.093,153525,136488,5,0,16669,217.2 req/sec,10.86%,88.90%,1.8s,0.3%
625,100.00%,85.00%,340,25,0.090,154743,137562,5,0,16811,214.8 req/sec,10.87%,88.90%,1.8s,0.3%
630,100.00%,83.50%,334,25,0.099,155936,138644,5,0,16928,216.4 req/sec,10.86%,88.91%,1.8s,0.3%
635,100.00%,83.25%,333,25,0.101,157156,139742,5,0,17051,219.6 req/sec,10.85%,88.92%,1.8s,0.3%
640,100.00%,82.00%,328,25,0.108,158374,140830,5,0,17186,217.6 req/sec,10.85%,88.92%,1.8s,0.3%
645,100.00%,83.75%,335,25,0.098,159658,141955,5,0,17338,225.0 req/sec,10.86%,88.91%,1.8s,0.3%
650,100.00%,84.75%,339,25,0.092,160913,143073,5,0,17471,223.6 req/sec,10.86%,88.91%,1.8s,0.3%
655,100.00%,82.25%,329,25,0.107,162152,144186,5,0,17607,222.6 req/sec,10.86%,88.92%,1.8s,0.3%
660,100.00%,84.25%,337,25,0.095,163374,145289,5,0,17718,220.6 req/sec,10.85%,88.93%,1.8s,0.3%
665,100.00%,84.50%,338,25,0.093,164569,146362,5,0,17839,214.6 req/sec,10.84%,88.94%,1.8s,0.3%
670,100.00%,84.75%,339,25,0.092,165753,147437,5,0,17947,215.0 req/sec,10.83%,88.95%,1.8s,0.3%
675,100.00%,83.25%,333,25,0.101,166951,148526,5,0,18062,217.8 req/sec,10.82%,88.96%,1.8s,0.3%
680,100.00%,85.25%,341,25,0.089,168190,149614,5,0,18205,217.6 req/sec,10.83%,88.96%,1.8s,0.3%
685,100.00%,83.75%,335,25,0.098,169434,150718,5,0,18351,220.8 req/sec,10.83%,88.95%,1.8s,0.3%
690,100.00%,86.25%,345,25,0.083,170638,151792,5,0,18471,214.8 req/sec,10.83%,88.96%,1.8s,0.3%
695,100.00%,84.50%,338,25,0.093,171837,152881,5,0,18588,217.8 req/sec,10.82%,88.97%,1.8s,0.3%
700,100.00%,83.00%,332,25,0.102,172998,153940,5,0,18696,211.8 req/sec,10.81%,88.98%,1.8s,0.3%
705,100.00%,83.25%,333,25,0.101,174232,155040,5,0,18829,220.0 req/sec,10.81%,88.98%,1.8s,0.3%
710,100.00%,81.25%,325,25,0.113,175457,156137,5,0,18965,219.4 req/sec,10.81%,88.99%,1.8s,0.3%
715,100.00%,84.75%,339,25,0.092,176747,157260,5,0,19118,224.6 req/sec,10.82%,88.97%,1.8s,0.3%
720,100.00%,81.25%,325,25,0.113,177975,158362,5,0,19258,220.4 req/sec,10.82%,88.98%,1.8s,0.3%
725,100.00%,84.25%,337,25,0.095,179196,159449,5,0,19380,217.4 req/sec,10.82%,88.98%,1.8s,0.3%
730,100.00%,84.25%,337,25,0.095,180390,160505,5,0,19518,211.2 req/sec,10.82%,88.98%,1.8s,0.2%
735,100.00%,84.25%,337,25,0.095,181619,161602,5,0,19650,219.4 req/sec,10.82%,88.98%,1.8s,0.2%
740,100.00%,84.25%,337,25,0.095,182853,162693,5,0,19793,218.2 req/sec,10.83%,88.97%,1.8s,0.2%
745,100.00%,84.25%,337,25,0.095,184072,163772,5,0,19933,215.8 req/sec,10.83%,88.97%,1.8s,0.2%
750,100.00%,83.50%,334,25,0.099,185297,164869,5,0,20064,219.4 req/sec,10.83%,88.98%,1.8s,0.2%
755,100.00%,82.25%,329,25,0.107,186540,165990,5,0,20191,224.2 req/sec,10.83%,88.98%,1.8s,0.2%
760,100.00%,82.00%,328,25,0.108,187788,167105,5,0,20325,223.0 req/sec,10.83%,88.99%,1.8s,0.2%
765,100.00%,83.00%,332,25,0.102,189049,168236,5,0,20451,226.2 req/sec,10.82%,88.99%,1.8s,0.2%
770,100.00%,84.00%,336,25,0.096,190305,169350,5,0,20589,222.8 req/sec,10.82%,88.99%,1.8s,0.2%
775,100.00%,84.25%,337,25,0.095,191581,170492,5,0,20722,228.4 req/sec,10.82%,88.99%,1.8s,0.2%
780,100.00%,76.00%,304,25,0.144,192885,171691,5,0,20860,239.8 req/sec,10.82%,89.01%,1.8s,0.2%
785,100.00%,76.50%,306,25,0.141,194116,172822,5,0,20958,226.2 req/sec,10.80%,89.03%,1.8s,0.2%
790,100.00%,73.75%,295,25,0.157,195435,174012,5,0,21098,238.0 req/sec,10.80%,89.04%,1.8s,0.2%
795,100.00%,84.75%,339,25,0.092,196680,175105,5,0,21206,218.6 req/sec,10.78%,89.03%,1.8s,0.2%
800,100.00%,84.00%,336,25,0.096,197933,176239,5,0,21328,226.8 req/sec,10.78%,89.04%,1.8s,0.2%
805,100.00%,82.00%,328,25,0.108,199158,177338,5,0,21462,219.8 req/sec,10.78%,89.04%,1.8s,0.2%
810,100.00%,83.50%,334,25,0.099,200437,178446,5,0,21627,221.6 req/sec,10.79%,89.03%,1.8s,0.2%
815,100.00%,83.50%,334,25,0.099,201659,179545,5,0,21750,219.8 req/sec,10.79%,89.03%,1.8s,0.2%
820,100.00%,81.50%,326,25,0.111,202905,180651,5,0,21898,221.2 req/sec,10.79%,89.03%,1.8s,0.2%
825,100.00%,85.25%,341,25,0.089,204162,181728,5,0,22063,215.4 req/sec,10.81%,89.01%,1.8s,0.2%
830,100.00%,83.50%,334,25,0.099,205356,182800,5,0,22192,214.4 req/sec,10.81%,89.02%,1.8s,0.2%
835,100.00%,86.25%,345,25,0.083,206608,183898,5,0,22335,219.6 req/sec,10.81%,89.01%,1.8s,0.2%
840,100.00%,83.75%,335,25,0.098,207826,184998,5,0,22463,220.0 req/sec,10.81%,89.02%,1.8s,0.2%
845,100.00%,85.00%,340,25,0.090,209045,186074,5,0,22601,215.2 req/sec,10.81%,89.01%,1.8s,0.2%
850,100.00%,83.00%,332,25,0.102,210245,187144,5,0,22739,214.0 req/sec,10.82%,89.01%,1.8s,0.2%
855,100.00%,85.25%,341,25,0.089,211455,188222,5,0,22862,215.6 req/sec,10.81%,89.01%,1.8s,0.2%
860,100.00%,83.00%,332,25,0.102,212666,189311,5,0,22993,217.8 req/sec,10.81%,89.02%,1.8s,0.2%
865,100.00%,83.25%,333,25,0.101,213899,190392,5,0,23144,216.2 req/sec,10.82%,89.01%,1.8s,0.2%
870,100.00%,83.00%,332,25,0.102,215084,191467,5,0,23255,215.0 req/sec,10.81%,89.02%,1.8s,0.2%
875,100.00%,83.75%,335,25,0.098,216325,192575,5,0,23385,221.6 req/sec,10.81%,89.02%,1.8s,0.2%
880,100.00%,84.00%,336,25,0.096,217606,193686,5,0,23554,222.2 req/sec,10.83%,89.01%,1.8s,0.2%
885,100.00%,81.25%,325,25,0.113,218878,194811,5,0,23712,225.0 req/sec,10.84%,89.00%,1.8s,0.2%
890,100.00%,85.00%,340,25,0.090,220228,196024,5,0,23834,242.6 req/sec,10.82%,89.01%,1.8s,0.2%
895,100.00%,84.25%,337,25,0.095,221510,197165,5,0,23978,228.2 req/sec,10.83%,89.01%,1.8s,0.2%

NetworkServer1 Time-Series Data
Timestamp,CPU Utilization,Queue Utilization,Queue Length,Active Workers,Health Score,Requests Received,Requests Processed,Drops Queue Full,Drops Timeout,Drops High Load,Processing Rate,Drop Rate,Success Rate,Time Spent Offline,Offline Percentage
0,0.00%,0.00%,0,0,0.000,0,0,0,0,0,0.0 req/sec,0.00%,0.00%,0.0s,0.0%
5,100.00%,81.50%,326,25,0.111,878,504,2,0,21,100.8 req/sec,2.62%,57.40%,3.9s,78.4%
10,0.00%,0.00%,0,0,1.000,1368,1331,3,0,34,165.4 req/sec,2.70%,97.30%,2.5s,25.1%
15,100.00%,63.75%,255,25,0.218,2386,2038,5,0,63,141.4 req/sec,2.85%,85.41%,1.6s,10.6%
20,100.00%,88.00%,352,25,0.072,3295,2827,5,0,86,157.8 req/sec,2.76%,85.80%,3.6s,18.2%
25,100.00%,82.00%,328,25,0.108,4482,3987,5,0,137,232.0 req/sec,3.17%,88.96%,3.6s,14.6%
30,100.00%,86.00%,344,25,0.084,5757,5128,5,0,255,228.2 req/sec,4.52%,89.07%,3.6s,12.1%
35,100.00%,84.00%,336,25,0.096,6990,6250,5,0,374,224.4 req/sec,5.42%,89.41%,3.6s,10.4%
40,100.00%,83.50%,334,25,0.099,8265,7371,5,0,530,224.2 req/sec,6.47%,89.18%,3.6s,9.1%
45,100.00%,80.75%,323,25,0.115,9524,8504,5,0,667,226.6 req/sec,7.06%,89.29%,3.6s,8.1%
50,100.00%,73.75%,295,25,0.157,10844,9724,5,0,795,244.0 req/sec,7.38%,89.67%,3.6s,7.3%
55,100.00%,81.50%,326,25,0.111,12118,10852,5,0,910,225.6 req/sec,7.55%,89.55%,3.6s,6.6%
60,100.00%,84.50%,338,25,0.093,13365,11969,5,0,1028,223.4 req/sec,7.73%,89.55%,3.6s,6.1%
65,100.00%,81.50%,326,25,0.111,14551,13033,5,0,1162,212.8 req/sec,8.02%,89.57%,3.6s,5.6%
70,100.00%,82.50%,330,25,0.105,15765,14128,5,0,1277,219.0 req/sec,8.13%,89.62%,3.6s,5.2%
